t,star_mass,26al_mass_loss_rate,60fe_mass_loss_rate,star_mass_loss_rate,26al_total_mass_loss,60fe_total_mass_loss,star_total_mass_loss
0.0243203067249,5.91484993361,5.23972190721e-13,3.17730213998e-13,1.9758309516e-08,2.25810142255e-06,1.36928459357e-06,0.085150066388
0.0252557031373,5.91483138952,5.25736827448e-13,3.18800267743e-13,1.98248516709e-08,2.25859319489e-06,1.3695827982e-06,0.0851686104831
0.0261910995498,5.91481278287,5.27510252238e-13,3.1987565046e-13,1.98917252121e-08,2.25908662609e-06,1.36988200874e-06,0.0851872171315
0.0271264959623,5.91479411335,5.29292523012e-13,3.20956397271e-13,1.99589323239e-08,2.25958172441e-06,1.3701822302e-06,0.0852058866452
0.0280618923748,5.91477538066,5.31083698168e-13,3.22042543589e-13,2.00264752084e-08,2.2600784982e-06,1.37048346764e-06,0.0852246193383
0.0289972887873,5.91475658447,5.32883836584e-13,3.23134125116e-13,2.00943560857e-08,2.26057695583e-06,1.37078572614e-06,0.0852434155268
0.0299326851998,5.91473772447,5.34692997621e-13,3.24231177849e-13,2.01625771943e-08,2.26107710574e-06,1.37108901082e-06,0.0852622755292
0.0308680816123,5.91471880033,5.3651124113e-13,3.25333738079e-13,2.02311407911e-08,2.26157895643e-06,1.37139332683e-06,0.0852811996657
0.0318034780248,5.91469981174,5.38338627457e-13,3.264418424e-13,2.03000491517e-08,2.26208251645e-06,1.37169867936e-06,0.0853001882589
0.0327388744373,5.91468075837,5.40175217446e-13,3.27555527707e-13,2.03693045704e-08,2.26258779441e-06,1.37200507363e-06,0.0853192416333
0.0336742708498,5.91466163988,5.42021072446e-13,3.28674831202e-13,2.04389093606e-08,2.26309479898e-06,1.37231251488e-06,0.0853383601158
0.0346096672623,5.91464245596,5.43876254314e-13,3.29799790393e-13,2.05088658549e-08,2.26360353888e-06,1.37262100843e-06,0.0853575440353
0.0355450636748,5.91462320628,5.45740825422e-13,3.30930443103e-13,2.05791764052e-08,2.26411402289e-06,1.37293055957e-06,0.0853767937231
0.0364804600873,5.91460389049,5.47614848661e-13,3.32066827467e-13,2.0649843383e-08,2.26462625985e-06,1.37324117369e-06,0.0853961095125
0.0374158564998,5.91458450826,5.49498387446e-13,3.3320898194e-13,2.07208691797e-08,2.26514025867e-06,1.37355285618e-06,0.0854154917392
0.0383512529123,5.91456505926,5.51391505721e-13,3.34356945296e-13,2.07922562065e-08,2.26565602831e-06,1.37386561247e-06,0.0854349407411
0.0392866493248,5.91454554314,5.53294267967e-13,3.35510756636e-13,2.08640068949e-08,2.26617357778e-06,1.37417944803e-06,0.0854544568583
0.0402220457373,5.91452595957,5.55206739203e-13,3.36670455387e-13,2.09361236967e-08,2.26669291617e-06,1.37449436836e-06,0.0854740404333
0.0411574421498,5.91450630819,5.57128984995e-13,3.37836081307e-13,2.10086090843e-08,2.26721405263e-06,1.37481037902e-06,0.0854936918109
